timestamp,machine_id,vibration,acoustic,temperature,current,IMF_1,IMF_2,IMF_3,label
2024-07-01 12:44:00,M03,0.73,0.608,65.38,11.67,0.213,-0.036,-0.028,0
2024-07-01 12:45:00,M03,1.238,0.872,73.25,15.34,0.264,0.052,-0.028,1
2024-07-01 12:46:00,M03,0.85,0.667,63.38,11.79,0.113,-0.086,-0.027,0
2024-07-01 12:47:00,M03,0.886,0.518,62.18,11.89,0.123,-0.079,-0.026,0
2024-07-01 12:48:00,M03,0.863,0.634,65.13,12.21,0.143,-0.035,-0.025,0
2024-07-01 12:49:00,M03,0.912,0.608,65.04,12.28,0.219,0.032,-0.024,0
2024-07-01 12:50:00,M03,0.824,0.517,66.61,12.04,0.245,-0.097,-0.023,0
2024-07-01 12:51:00,M03,0.773,0.595,62.98,11.66,0.104,0.05,-0.022,0
2024-07-01 12:52:00,M03,0.823,0.574,66.28,12.02,0.198,0.054,-0.021,0
2024-07-01 12:53:00,M03,0.802,0.527,64.17,12.5,0.119,0.039,-0.021,0
2024-07-01 12:54:00,M03,1.208,0.936,78.92,15.16,0.182,0.001,-0.02,1
2024-07-01 12:55:00,M03,0.805,0.636,62.53,11.85,0.155,-0.02,-0.019,0
2024-07-01 12:56:00,M03,0.782,0.615,64.55,11.73,0.234,0.055,-0.018,0
2024-07-01 12:57:00,M03,0.779,0.56,64.77,11.98,0.111,0.043,-0.017,0
2024-07-01 12:58:00,M03,0.857,0.61,66.65,11.53,0.217,-0.09,-0.016,0
2024-07-01 12:59:00,M03,0.785,0.666,68.87,12.77,0.081,0.088,-0.015,0
2024-07-01 13:00:00,M03,0.834,0.628,66.66,11.46,0.127,0.085,-0.014,0
2024-07-01 13:01:00,M03,0.768,0.592,64.38,11.4,0.147,0.088,-0.013,0
2024-07-01 13:02:00,M03,0.876,0.647,65.83,13.07,0.126,-0.048,-0.012,0
2024-07-01 13:03:00,M03,0.683,0.561,66.46,12.41,0.112,-0.104,-0.011,0
2024-07-01 13:04:00,M03,0.8,0.593,64.9,11.58,0.175,0.028,-0.01,0
2024-07-01 13:05:00,M03,0.787,0.593,62.15,11.77,0.105,-0.073,-0.009,0
2024-07-01 13:06:00,M03,0.787,0.556,64.64,12.5,0.196,0.049,-0.008,0
2024-07-01 13:07:00,M03,0.767,0.624,64.66,11.7,0.159,0.028,-0.007,0
2024-07-01 13:08:00,M03,0.815,0.65,64.89,12.05,0.206,-0.053,-0.006,0
2024-07-01 13:09:00,M03,0.768,0.646,61.55,11.95,0.158,-0.094,-0.005,0
2024-07-01 13:10:00,M03,0.75,0.586,63.88,12.34,0.137,0.01,-0.004,0
2024-07-01 13:11:00,M03,0.762,0.661,64.38,12.41,0.228,0.128,-0.003,0
2024-07-01 13:12:00,M03,0.867,0.607,64.27,11.7,0.125,0.061,-0.002,0
2024-07-01 13:13:00,M03,0.741,0.582,64.07,11.98,0.11,0.11,-0.001,0
2024-07-01 13:14:00,M03,0.778,0.579,62.89,12.42,0.146,-0.079,-0.0,0
2024-07-01 13:15:00,M03,0.838,0.548,63.51,12.28,0.102,0.108,0.001,0
2024-07-01 13:16:00,M03,1.21,0.872,75.07,16.42,0.135,-0.054,0.002,1
2024-07-01 13:17:00,M03,1.049,0.84,79.35,14.12,0.196,0.137,0.003,1
2024-07-01 13:18:00,M03,0.681,0.64,63.79,12.34,0.106,0.008,0.004,0
2024-07-01 13:19:00,M03,0.657,0.588,64.1,11.52,0.107,-0.053,0.005,0
2024-07-01 13:20:00,M03,0.848,0.636,66.12,11.89,0.098,0.11,0.006,0
2024-07-01 13:21:00,M03,0.8,0.606,64.2,11.77,0.131,-0.061,0.007,0
2024-07-01 13:22:00,M03,0.76,0.613,68.43,11.8,0.105,-0.022,0.008,0
2024-07-01 13:23:00,M03,0.834,0.66,60.64,12.08,0.106,0.105,0.009,0
2024-07-01 13:24:00,M03,0.731,0.6,67.66,11.43,0.191,0.005,0.01,0
2024-07-01 13:25:00,M03,0.688,0.571,64.41,11.14,0.129,-0.082,0.011,0
2024-07-01 13:26:00,M03,0.772,0.663,67.14,12.04,0.115,0.085,0.012,0
2024-07-01 13:27:00,M03,0.803,0.554,62.81,12.47,0.198,-0.078,0.013,0
2024-07-01 13:28:00,M03,0.754,0.607,63.97,12.76,0.094,-0.095,0.014,0
2024-07-01 13:29:00,M03,0.847,0.605,62.7,11.43,0.098,0.017,0.015,0
2024-07-01 13:30:00,M03,0.736,0.524,62.04,12.43,0.171,0.076,0.016,0
2024-07-01 13:31:00,M03,0.812,0.599,63.83,10.94,0.233,0.005,0.017,0
2024-07-01 13:32:00,M03,0.858,0.68,62.39,11.31,0.116,0.042,0.017,0
2024-07-01 13:33:00,M03,0.756,0.601,64.63,11.44,0.121,-0.101,0.018,0
2024-07-01 13:34:00,M03,1.185,0.848,80.14,14.8,0.248,-0.056,0.019,1
2024-07-01 13:35:00,M03,0.793,0.626,65.07,12.5,0.234,-0.083,0.02,0
2024-07-01 13:36:00,M03,0.776,0.629,66.21,12.44,0.177,0.007,0.021,0
2024-07-01 13:37:00,M03,1.236,0.996,77.84,15.19,0.249,0.047,0.022,1
2024-07-01 13:38:00,M03,1.127,0.987,76.25,15.87,0.322,-0.06,0.023,1
2024-07-01 13:39:00,M03,0.879,0.652,63.57,11.87,0.143,0.084,0.024,0
2024-07-01 13:40:00,M03,0.796,0.634,67.56,12.4,0.231,0.025,0.025,0
2024-07-01 13:41:00,M03,0.81,0.66,66.16,12.27,0.188,-0.114,0.026,0
2024-07-01 13:42:00,M03,0.737,0.603,66.67,12.73,0.084,0.043,0.026,0
2024-07-01 13:43:00,M03,0.769,0.639,66.36,12.36,0.086,-0.09,0.027,0
2024-07-01 13:44:00,M03,0.903,0.551,64.3,11.75,0.212,0.083,0.028,0
2024-07-01 13:45:00,M03,0.805,0.553,65.41,12.34,0.201,0.076,0.029,0
2024-07-01 13:46:00,M03,0.802,0.58,66.62,12.78,0.092,-0.065,0.03,0
2024-07-01 13:47:00,M03,0.774,0.633,60.15,13.43,0.108,-0.001,0.031,0
2024-07-01 13:48:00,M03,0.849,0.592,70.38,12.55,0.166,-0.079,0.031,0
2024-07-01 13:49:00,M03,0.724,0.613,67.27,12.62,0.125,-0.009,0.032,0
2024-07-01 13:50:00,M03,0.758,0.688,65.6,12.07,0.182,-0.054,0.033,0
2024-07-01 13:51:00,M03,0.775,0.613,65.09,11.26,0.078,-0.1,0.034,0
2024-07-01 13:52:00,M03,0.842,0.594,63.64,12.01,0.243,-0.066,0.034,0
2024-07-01 13:53:00,M03,0.789,0.515,65.14,12.19,0.114,-0.048,0.035,0
2024-07-01 13:54:00,M03,0.859,0.727,66.86,11.8,0.087,-0.031,0.036,0
2024-07-01 13:55:00,M03,1.131,0.781,76.25,15.26,0.22,0.067,0.036,1
2024-07-01 13:56:00,M03,0.785,0.59,62.97,11.88,0.234,0.014,0.037,0
2024-07-01 13:57:00,M03,0.896,0.643,66.58,12.28,0.244,0.044,0.038,0
2024-07-01 13:58:00,M03,0.737,0.5,62.47,11.42,0.197,0.001,0.038,0
2024-07-01 13:59:00,M03,0.878,0.572,65.54,12.12,0.093,-0.039,0.039,0
2024-07-01 14:00:00,M03,1.164,0.932,77.78,15.91,0.249,-0.101,0.04,1
2024-07-01 14:01:00,M03,0.841,0.498,68.34,12.26,0.147,-0.066,0.04,0
2024-07-01 14:02:00,M03,0.762,0.592,65.58,12.65,0.142,0.059,0.041,0
2024-07-01 14:03:00,M03,0.808,0.546,62.96,10.75,0.096,-0.014,0.041,0
2024-07-01 14:04:00,M03,0.9,0.601,66.0,12.19,0.224,-0.053,0.042,0
2024-07-01 14:05:00,M03,0.772,0.647,64.11,12.41,0.145,-0.006,0.043,0
2024-07-01 14:06:00,M03,0.695,0.64,66.8,11.15,0.187,0.118,0.043,0
2024-07-01 14:07:00,M03,1.124,0.82,79.26,16.15,0.302,0.131,0.044,1
2024-07-01 14:08:00,M03,0.772,0.628,60.5,12.62,0.22,0.035,0.044,0
2024-07-01 14:09:00,M03,0.857,0.624,63.93,12.2,0.203,-0.022,0.044,0
2024-07-01 14:10:00,M03,0.756,0.657,64.64,10.85,0.202,-0.03,0.045,0
2024-07-01 14:11:00,M03,1.275,0.846,79.97,15.19,0.143,-0.164,0.045,1
2024-07-01 14:12:00,M03,0.901,0.632,65.49,11.66,0.105,0.033,0.046,0
2024-07-01 14:13:00,M03,0.729,0.59,63.44,11.62,0.099,0.017,0.046,0
2024-07-01 14:14:00,M03,0.744,0.612,64.18,13.35,0.116,-0.004,0.047,0
2024-07-01 14:15:00,M03,0.833,0.62,64.81,12.6,0.091,0.058,0.047,0
2024-07-01 14:16:00,M03,0.778,0.58,64.17,11.71,0.169,0.112,0.047,0
2024-07-01 14:17:00,M03,1.291,0.802,77.08,14.8,0.206,-0.105,0.048,1
2024-07-01 14:18:00,M03,0.796,0.621,63.42,12.64,0.183,0.024,0.048,0
2024-07-01 14:19:00,M03,0.86,0.581,62.26,12.54,0.147,0.004,0.048,0
2024-07-01 14:20:00,M03,0.754,0.617,63.35,11.72,0.094,-0.066,0.048,0
2024-07-01 14:21:00,M03,0.798,0.666,65.45,11.28,0.202,0.038,0.049,0
2024-07-01 14:22:00,M03,0.88,0.597,65.74,13.28,0.181,-0.016,0.049,0
2024-07-01 14:23:00,M03,0.707,0.587,60.94,12.08,0.169,0.091,0.049,0
2024-07-01 14:24:00,M03,0.76,0.605,65.94,11.7,0.122,-0.037,0.049,0
2024-07-01 14:25:00,M03,0.783,0.506,65.06,11.99,0.193,0.069,0.049,0
2024-07-01 14:26:00,M03,0.876,0.637,66.14,12.11,0.198,-0.008,0.05,0
2024-07-01 14:27:00,M03,0.799,0.538,64.46,12.1,0.189,0.004,0.05,0
2024-07-01 14:28:00,M03,0.858,0.543,62.66,11.47,0.103,-0.069,0.05,0
2024-07-01 14:29:00,M03,0.831,0.591,66.63,11.68,0.128,0.051,0.05,0
2024-07-01 14:30:00,M03,0.801,0.544,63.79,12.41,0.238,0.077,0.05,0
2024-07-01 14:31:00,M03,0.81,0.578,65.73,11.18,0.153,-0.103,0.05,0
2024-07-01 14:32:00,M03,0.825,0.602,65.3,11.73,0.201,0.081,0.05,0
2024-07-01 14:33:00,M03,0.826,0.521,68.58,12.18,0.135,-0.081,0.05,0
2024-07-01 14:34:00,M03,0.799,0.542,65.49,12.43,0.214,0.028,0.05,0
2024-07-01 14:35:00,M03,0.803,0.461,62.42,11.91,0.23,-0.077,0.05,0
2024-07-01 14:36:00,M03,1.142,0.961,77.87,14.64,0.124,0.055,0.05,1
2024-07-01 14:37:00,M03,0.788,0.628,64.88,12.25,0.235,0.042,0.05,0
2024-07-01 14:38:00,M03,0.841,0.668,67.83,12.47,0.233,-0.12,0.05,0
2024-07-01 14:39:00,M03,1.213,0.795,76.48,14.41,0.208,-0.009,0.05,1
2024-07-01 14:40:00,M03,0.775,0.639,65.17,11.72,0.177,-0.107,0.049,0
2024-07-01 14:41:00,M03,0.749,0.624,65.15,11.64,0.1,-0.095,0.049,0
2024-07-01 14:42:00,M03,0.733,0.63,67.06,12.04,0.117,0.117,0.049,0
2024-07-01 14:43:00,M03,0.86,0.601,66.24,12.23,0.191,-0.067,0.049,0
2024-07-01 14:44:00,M03,0.784,0.627,65.47,11.99,0.123,-0.009,0.049,0
2024-07-01 14:45:00,M03,0.828,0.545,68.86,12.46,0.125,-0.066,0.048,0
2024-07-01 14:46:00,M03,0.807,0.644,66.88,12.15,0.2,-0.097,0.048,0
2024-07-01 14:47:00,M03,1.304,0.949,74.61,14.18,0.169,0.041,0.048,1
2024-07-01 14:48:00,M03,1.236,0.983,80.24,14.32,0.205,0.002,0.048,1
2024-07-01 14:49:00,M03,0.886,0.477,67.45,12.99,0.108,0.086,0.047,0
2024-07-01 14:50:00,M03,0.77,0.43,64.6,12.02,0.153,-0.007,0.047,0
2024-07-01 14:51:00,M03,1.096,0.953,78.81,16.03,0.215,0.024,0.047,1
2024-07-01 14:52:00,M03,0.883,0.579,65.12,11.42,0.1,0.071,0.046,0
2024-07-01 14:53:00,M03,0.761,0.54,62.74,12.25,0.081,0.028,0.046,0
2024-07-01 14:54:00,M03,0.8,0.63,63.51,12.97,0.163,-0.066,0.046,0
2024-07-01 14:55:00,M03,1.115,0.927,74.57,15.62,0.267,0.048,0.045,1
2024-07-01 14:56:00,M03,0.711,0.64,65.64,11.98,0.095,-0.081,0.045,0
2024-07-01 14:57:00,M03,0.811,0.572,61.43,13.08,0.103,-0.099,0.044,0
2024-07-01 14:58:00,M03,0.827,0.524,68.06,12.08,0.096,-0.088,0.044,0
2024-07-01 14:59:00,M03,0.771,0.629,68.47,12.24,0.083,0.065,0.043,0
2024-07-01 15:00:00,M03,1.116,0.955,79.52,14.19,0.232,0.184,0.043,1
2024-07-01 15:01:00,M03,0.82,0.687,64.52,11.88,0.152,-0.136,0.042,0
2024-07-01 15:02:00,M03,0.783,0.597,62.57,12.5,0.139,-0.001,0.042,0
2024-07-01 15:03:00,M03,0.808,0.575,65.69,12.18,0.116,-0.081,0.041,0
2024-07-01 15:04:00,M03,0.812,0.576,65.1,12.49,0.124,0.055,0.041,0
2024-07-01 15:05:00,M03,0.845,0.582,65.43,11.74,0.226,0.001,0.04,0
2024-07-01 15:06:00,M03,0.843,0.644,64.42,11.73,0.085,0.102,0.039,0
2024-07-01 15:07:00,M03,0.812,0.614,68.33,11.44,0.083,-0.105,0.039,0
2024-07-01 15:08:00,M03,0.703,0.623,63.66,12.26,0.111,-0.086,0.038,0
2024-07-01 15:09:00,M03,0.815,0.601,64.46,11.57,0.164,-0.01,0.037,0
2024-07-01 15:10:00,M03,0.788,0.66,65.89,11.53,0.126,-0.026,0.037,0
2024-07-01 15:11:00,M03,0.803,0.541,64.88,12.24,0.116,0.046,0.036,0
2024-07-01 15:12:00,M03,0.795,0.687,65.48,12.15,0.199,-0.112,0.035,0
2024-07-01 15:13:00,M03,0.825,0.592,65.41,11.57,0.242,-0.025,0.035,0
2024-07-01 15:14:00,M03,1.237,0.962,81.82,15.31,0.215,0.139,0.034,1
2024-07-01 15:15:00,M03,1.277,0.961,77.23,15.86,0.298,-0.054,0.033,1
2024-07-01 15:16:00,M03,0.875,0.584,65.07,12.19,0.16,0.108,0.032,0
2024-07-01 15:17:00,M03,0.797,0.554,63.5,12.37,0.084,-0.102,0.032,0
2024-07-01 15:18:00,M03,1.07,0.939,75.92,16.51,0.295,-0.033,0.031,1
2024-07-01 15:19:00,M03,0.868,0.707,61.56,12.15,0.098,0.03,0.03,0
2024-07-01 15:20:00,M03,0.823,0.603,68.2,11.91,0.188,-0.031,0.029,0
2024-07-01 15:21:00,M03,0.933,0.649,64.8,12.4,0.201,-0.005,0.028,0
2024-07-01 15:22:00,M03,0.807,0.595,62.58,11.54,0.24,-0.026,0.028,0
2024-07-01 15:23:00,M03,0.814,0.603,66.62,12.75,0.105,-0.086,0.027,0
2024-07-01 15:24:00,M03,0.766,0.593,65.35,12.71,0.129,-0.098,0.026,0
2024-07-01 15:25:00,M03,1.228,0.827,74.07,13.88,0.315,0.155,0.025,1
2024-07-01 15:26:00,M03,0.858,0.588,63.16,12.88,0.162,-0.036,0.024,0
2024-07-01 15:27:00,M03,0.817,0.578,62.37,11.46,0.167,0.046,0.023,0
2024-07-01 15:28:00,M03,0.805,0.617,64.66,11.64,0.089,0.003,0.022,0
2024-07-01 15:29:00,M03,0.745,0.611,63.88,12.26,0.13,-0.027,0.022,0
2024-07-01 15:30:00,M03,1.109,0.699,78.19,16.05,0.113,-0.023,0.021,1
2024-07-01 15:31:00,M03,0.778,0.604,60.74,11.62,0.165,0.098,0.02,0
2024-07-01 15:32:00,M03,0.701,0.655,63.09,11.94,0.202,-0.066,0.019,0
2024-07-01 15:33:00,M03,0.814,0.585,63.66,12.16,0.141,-0.04,0.018,0
2024-07-01 15:34:00,M03,0.784,0.603,64.9,12.67,0.158,0.095,0.017,0
2024-07-01 15:35:00,M03,0.807,0.562,66.91,11.71,0.141,0.032,0.016,0
2024-07-01 15:36:00,M03,0.864,0.667,63.6,11.79,0.127,-0.005,0.015,0
2024-07-01 15:37:00,M03,0.799,0.619,63.4,12.12,0.176,0.085,0.014,0
2024-07-01 15:38:00,M03,0.765,0.637,61.92,12.35,0.182,-0.017,0.013,0
2024-07-01 15:39:00,M03,0.729,0.602,63.38,12.03,0.157,-0.051,0.012,0
2024-07-01 15:40:00,M03,0.793,0.599,65.55,11.61,0.093,0.096,0.011,0
2024-07-01 15:41:00,M03,0.749,0.566,64.78,11.41,0.101,-0.001,0.01,0
2024-07-01 15:42:00,M03,1.094,0.884,73.84,14.17,0.315,0.047,0.009,1
2024-07-01 15:43:00,M03,1.07,0.803,78.34,16.31,0.222,-0.142,0.008,1
2024-07-01 15:44:00,M03,0.851,0.685,66.78,11.82,0.166,-0.035,0.007,0
2024-07-01 15:45:00,M03,0.763,0.51,62.52,11.45,0.152,0.061,0.006,0
2024-07-01 15:46:00,M03,0.708,0.596,62.02,11.96,0.093,0.107,0.005,0
2024-07-01 15:47:00,M03,0.726,0.589,65.65,11.72,0.102,-0.091,0.004,0
2024-07-01 15:48:00,M03,0.768,0.695,61.2,12.14,0.23,-0.066,0.003,0
2024-07-01 15:49:00,M03,0.826,0.542,66.26,11.32,0.232,0.013,0.002,0
2024-07-01 15:50:00,M03,0.863,0.63,64.17,11.21,0.089,-0.001,0.001,0
2024-07-01 15:51:00,M03,0.867,0.591,67.6,12.25,0.104,-0.09,0.0,0
2024-07-01 15:52:00,M03,1.271,0.938,75.46,15.38,0.373,-0.18,-0.001,1
2024-07-01 15:53:00,M03,0.838,0.659,67.1,11.51,0.17,0.035,-0.002,0
2024-07-01 15:54:00,M03,0.859,0.717,66.62,12.48,0.163,-0.034,-0.003,0
2024-07-01 15:55:00,M03,0.803,0.689,66.13,12.24,0.158,0.043,-0.004,0
2024-07-01 15:56:00,M03,1.234,0.87,72.68,15.04,0.255,0.004,-0.005,1
2024-07-01 15:57:00,M03,0.816,0.563,65.12,11.79,0.094,-0.102,-0.006,0
2024-07-01 15:58:00,M03,0.746,0.609,61.9,12.02,0.154,-0.009,-0.007,0
2024-07-01 15:59:00,M03,0.756,0.488,68.96,12.03,0.083,-0.03,-0.008,0
2024-07-01 16:00:00,M03,0.717,0.556,67.74,13.38,0.138,0.094,-0.009,0
2024-07-01 16:01:00,M03,0.738,0.633,63.06,12.07,0.109,-0.054,-0.01,0
2024-07-01 16:02:00,M03,0.883,0.639,65.57,12.01,0.256,0.003,-0.011,0
2024-07-01 16:03:00,M03,0.768,0.608,66.71,12.06,0.228,0.038,-0.012,0
2024-07-01 16:04:00,M03,0.756,0.581,66.85,12.11,0.204,-0.022,-0.013,0
2024-07-01 16:05:00,M03,0.803,0.53,62.19,11.68,0.203,0.095,-0.014,0
2024-07-01 16:06:00,M03,0.769,0.476,63.41,12.03,0.159,-0.034,-0.015,0
2024-07-01 16:07:00,M03,0.8,0.54,63.72,11.16,0.117,-0.095,-0.016,0
2024-07-01 16:08:00,M03,0.792,0.614,69.14,12.63,0.158,-0.071,-0.016,0
2024-07-01 16:09:00,M03,0.738,0.56,63.64,11.94,0.214,-0.056,-0.017,0
2024-07-01 16:10:00,M03,1.281,0.866,77.34,14.36,0.149,-0.061,-0.018,1
2024-07-01 16:11:00,M03,0.718,0.538,62.67,12.7,0.178,-0.033,-0.019,0
2024-07-01 16:12:00,M03,0.851,0.625,65.4,11.61,0.194,-0.046,-0.02,0
2024-07-01 16:13:00,M03,0.857,0.448,64.81,11.3,0.144,0.025,-0.021,0
2024-07-01 16:14:00,M03,0.858,0.619,66.43,11.36,0.093,0.022,-0.022,0
2024-07-01 16:15:00,M03,0.747,0.594,70.6,10.88,0.143,0.049,-0.023,0
2024-07-01 16:16:00,M03,1.261,0.766,74.65,14.89,0.375,-0.144,-0.024,1
2024-07-01 16:17:00,M03,0.743,0.626,66.08,12.06,0.165,0.059,-0.025,0
2024-07-01 16:18:00,M03,0.849,0.585,66.07,12.98,0.204,-0.01,-0.026,0
2024-07-01 16:19:00,M03,1.215,0.689,76.12,13.59,0.241,-0.116,-0.026,1
2024-07-01 16:20:00,M03,0.776,0.617,69.86,11.38,0.135,-0.058,-0.027,0
2024-07-01 16:21:00,M03,0.874,0.664,65.58,11.78,0.115,-0.019,-0.028,0
2024-07-01 16:22:00,M03,0.815,0.667,63.5,12.02,0.214,0.072,-0.029,0
2024-07-01 16:23:00,M03,1.297,0.858,78.19,13.97,0.37,0.168,-0.03,1
2024-07-01 16:24:00,M03,1.12,0.873,78.88,14.95,0.174,0.07,-0.03,1
2024-07-01 16:25:00,M03,0.751,0.643,66.03,11.64,0.132,0.032,-0.031,0
2024-07-01 16:26:00,M03,0.765,0.494,66.67,11.83,0.163,-0.048,-0.032,0
2024-07-01 16:27:00,M03,0.84,0.59,62.94,12.72,0.217,-0.059,-0.033,0
2024-07-01 16:28:00,M03,1.179,0.848,78.64,15.26,0.231,-0.125,-0.034,1
2024-07-01 16:29:00,M03,0.935,0.64,63.24,12.44,0.13,0.112,-0.034,0
2024-07-01 16:30:00,M03,0.844,0.591,63.12,11.69,0.13,0.024,-0.035,0
2024-07-01 16:31:00,M03,0.71,0.603,68.47,12.55,0.173,0.004,-0.036,0
2024-07-01 16:32:00,M03,1.289,0.736,73.91,13.79,0.135,0.105,-0.036,1
2024-07-01 16:33:00,M03,0.769,0.569,66.38,11.9,0.079,-0.005,-0.037,0
2024-07-01 16:34:00,M03,0.77,0.663,65.83,12.7,0.169,0.021,-0.038,0
2024-07-01 16:35:00,M03,0.757,0.741,66.24,12.33,0.107,0.082,-0.038,0
2024-07-01 16:36:00,M03,0.799,0.552,63.33,12.33,0.186,0.049,-0.039,0
2024-07-01 16:37:00,M03,0.831,0.534,67.24,11.86,0.162,-0.045,-0.04,0
2024-07-01 16:38:00,M03,0.803,0.63,65.29,11.71,0.138,-0.002,-0.04,0
2024-07-01 16:39:00,M03,0.763,0.599,63.49,12.75,0.103,-0.05,-0.041,0
2024-07-01 16:40:00,M03,0.832,0.648,67.88,11.17,0.133,0.029,-0.041,0
2024-07-01 16:41:00,M03,0.787,0.588,63.33,12.3,0.176,-0.065,-0.042,0
2024-07-01 16:42:00,M03,0.728,0.618,67.95,12.41,0.207,-0.027,-0.042,0
2024-07-01 16:43:00,M03,0.715,0.609,64.41,11.83,0.099,0.088,-0.043,0
2024-07-01 16:44:00,M03,0.86,0.606,65.83,11.41,0.171,0.015,-0.044,0
2024-07-01 16:45:00,M03,0.768,0.585,64.79,12.67,0.161,-0.01,-0.044,0
2024-07-01 16:46:00,M03,0.864,0.565,67.98,10.89,0.239,-0.093,-0.044,0
2024-07-01 16:47:00,M03,0.744,0.719,65.4,11.51,0.077,0.07,-0.045,0
2024-07-01 16:48:00,M03,0.873,0.564,61.06,13.04,0.102,0.01,-0.045,0
2024-07-01 16:49:00,M03,0.835,0.526,63.82,12.01,0.144,0.097,-0.046,0
2024-07-01 16:50:00,M03,1.335,1.007,75.19,15.31,0.22,-0.051,-0.046,1
2024-07-01 16:51:00,M03,0.842,0.66,65.45,12.67,0.194,0.051,-0.047,0
2024-07-01 16:52:00,M03,0.857,0.605,69.38,11.87,0.114,0.065,-0.047,0
2024-07-01 16:53:00,M03,1.237,0.89,72.5,15.24,0.227,0.049,-0.047,1
2024-07-01 16:54:00,M03,0.846,0.654,65.6,12.22,0.203,0.118,-0.048,0
2024-07-01 16:55:00,M03,0.739,0.678,64.13,12.09,0.136,0.114,-0.048,0
2024-07-01 16:56:00,M03,0.8,0.575,63.21,12.14,0.194,-0.044,-0.048,0
2024-07-01 16:57:00,M03,0.739,0.66,66.06,12.13,0.157,-0.04,-0.048,0
2024-07-01 16:58:00,M03,0.831,0.462,63.59,11.73,0.202,0.086,-0.049,0
2024-07-01 16:59:00,M03,0.852,0.588,65.23,12.58,0.195,0.076,-0.049,0
2024-07-01 17:00:00,M03,1.25,0.952,78.56,14.05,0.151,-0.005,-0.049,1
2024-07-01 17:01:00,M03,0.912,0.535,64.35,12.19,0.203,0.026,-0.049,0
2024-07-01 17:02:00,M03,0.848,0.675,62.19,11.7,0.15,-0.102,-0.049,0
2024-07-01 17:03:00,M03,0.753,0.665,65.58,11.19,0.085,-0.12,-0.05,0
2024-07-01 17:04:00,M03,0.774,0.668,66.25,12.03,0.2,-0.132,-0.05,0
2024-07-01 17:05:00,M03,0.786,0.585,65.73,12.01,0.085,-0.05,-0.05,0
2024-07-01 17:06:00,M03,0.754,0.577,61.73,11.81,0.141,-0.005,-0.05,0
2024-07-01 17:07:00,M03,0.845,0.612,68.12,11.66,0.209,-0.106,-0.05,0
2024-07-01 17:08:00,M03,1.19,0.831,72.5,14.64,0.348,-0.133,-0.05,1
2024-07-01 17:09:00,M03,0.839,0.575,60.17,12.39,0.211,0.091,-0.05,0
2024-07-01 17:10:00,M03,1.279,0.912,75.43,14.26,0.188,-0.117,-0.05,1
2024-07-01 17:11:00,M03,0.792,0.608,68.1,11.86,0.094,0.039,-0.05,0
2024-07-01 17:12:00,M03,0.748,0.575,66.27,12.02,0.087,-0.09,-0.05,0
2024-07-01 17:13:00,M03,0.769,0.668,61.71,11.93,0.112,-0.11,-0.05,0
2024-07-01 17:14:00,M03,0.796,0.644,63.12,11.72,0.097,-0.108,-0.05,0
2024-07-01 17:15:00,M03,0.777,0.602,66.5,11.96,0.225,0.071,-0.05,0
2024-07-01 17:16:00,M03,0.841,0.678,66.55,13.0,0.128,-0.097,-0.05,0
2024-07-01 17:17:00,M03,0.762,0.65,64.76,11.75,0.094,-0.103,-0.049,0
2024-07-01 17:18:00,M03,0.88,0.607,65.99,10.98,0.176,0.074,-0.049,0
2024-07-01 17:19:00,M03,0.79,0.579,66.27,11.97,0.138,-0.076,-0.049,0
2024-07-01 17:20:00,M03,0.817,0.616,67.01,12.12,0.137,-0.121,-0.049,0
2024-07-01 17:21:00,M03,0.826,0.56,60.86,12.37,0.23,0.063,-0.049,0
2024-07-01 17:22:00,M03,0.771,0.594,65.19,11.83,0.091,0.114,-0.049,0
2024-07-01 17:23:00,M03,0.762,0.623,63.45,11.03,0.155,0.039,-0.048,0
2024-07-01 17:24:00,M03,0.738,0.62,62.33,11.97,0.212,-0.093,-0.048,0
2024-07-01 17:25:00,M03,0.811,0.622,63.76,12.62,0.181,0.053,-0.048,0
2024-07-01 17:26:00,M03,1.255,0.808,78.46,15.21,0.218,0.079,-0.047,1
2024-07-01 17:27:00,M03,0.833,0.62,66.36,12.47,0.169,0.112,-0.047,0
2024-07-01 17:28:00,M03,0.719,0.581,63.48,11.28,0.095,0.114,-0.047,0
2024-07-01 17:29:00,M03,0.745,0.636,68.0,11.58,0.081,-0.019,-0.046,0
2024-07-01 17:30:00,M03,0.775,0.645,62.11,12.46,0.104,0.064,-0.046,0
2024-07-01 17:31:00,M03,0.8,0.604,67.55,12.23,0.231,-0.025,-0.046,0
2024-07-01 17:32:00,M03,0.763,0.533,65.12,11.61,0.091,0.069,-0.045,0
2024-07-01 17:33:00,M03,0.804,0.605,60.2,12.14,0.161,0.089,-0.045,0
2024-07-01 17:34:00,M03,0.725,0.661,65.24,12.58,0.078,0.013,-0.044,0
2024-07-01 17:35:00,M03,0.809,0.523,63.34,11.2,0.084,-0.06,-0.044,0
2024-07-01 17:36:00,M03,0.726,0.625,63.88,12.36,0.115,0.014,-0.043,0
2024-07-01 17:37:00,M03,0.776,0.577,64.19,12.4,0.16,-0.039,-0.043,0
2024-07-01 17:38:00,M03,0.816,0.642,61.62,12.25,0.158,-0.013,-0.042,0
2024-07-01 17:39:00,M03,0.771,0.661,64.03,11.67,0.087,0.034,-0.042,0
